Date,ZZ0000000001,ZZ0000000002,ZZ0000000003,ZZ0000000004,ZZ0000000005,ZZ0000000006,ZZ0000000007,ZZ0000000008,ZZ0000000009,ZZ0000000010,ZZ0000000011,ZZ0000000012
2025-11-28,1.1046905478,1.1066926377,1.1030800406,1.1091948861,1.1402742233,1.1716099096,1.0997745076,1.1352052881,0.8423737653,1.5254960923,1.4098780222,1.1593142156
2025-12-01,1.1048124405,1.1067265873,1.1032394301,1.1095607695,1.1397386607,1.1721681499,1.0998910479,1.1362709280,0.8379306543,1.5101546628,1.3917481431,1.1466186245
2025-12-02,1.1049878474,1.1068726574,1.1033738056,1.1096872599,1.1405919478,1.1711037474,1.1000734318,1.1360300169,0.8505132219,1.5466458390,1.4070204205,1.1865166275
2025-12-03,1.1052723551,1.1070429054,1.1035228062,1.1097078881,1.1392977087,1.1734449783,1.1003085503,1.1346545219,0.8580790357,1.5571644130,1.4269399151,1.2359765946
2025-12-04,1.1054414203,1.1072338486,1.1035344898,1.1097523266,1.1381716179,1.1743776118,1.1003348059,1.1332730631,0.8625260837,1.5746644922,1.4451826511,1.2266397238
2025-12-05,1.1057189890,1.1074800185,1.1037894997,1.1097174547,1.1374835623,1.1759980473,1.1004345410,1.1314736146,0.8638657497,1.5498191342,1.4288479761,1.2231796443
2025-12-08,1.1057839102,1.1077308606,1.1037984562,1.1099217363,1.1388412608,1.1773420718,1.1006867764,1.1333888795,0.8536685721,1.5552261031,1.4266460292,1.2230376749
2025-12-09,1.1056385511,1.1078182156,1.1039620278,1.1101162921,1.1380462882,1.1767471911,1.1009035791,1.1303129496,0.8552605799,1.5394368754,1.4062786082,1.2276487261
2025-12-10,1.1058116828,1.1082169173,1.1040821509,1.1101691263,1.1387601112,1.1768462533,1.1008326000,1.1306579115,0.8468117005,1.5448082296,1.4022376653,1.2443242651
2025-12-11,1.1058520056,1.1080688548,1.1043301487,1.1102050661,1.1396126422,1.1760673939,1.1009231554,1.1296204561,0.8373897360,1.5428715278,1.3947269189,1.2432455075
2025-12-12,1.1059849772,1.1085046665,1.1045707745,1.1104183622,1.1378821907,1.1792913409,1.1011180514,1.1302725289,0.8389131538,1.5442850144,1.3994255523,1.2647272685
2025-12-15,1.1061344671,1.1087511109,1.1049015003,1.1106259951,1.1382307707,1.1802640390,1.1012526362,1.1347202165,0.8395979613,1.5418356546,1.3905052822,1.2720205701
2025-12-16,1.1061951768,1.1089637911,1.1050584140,1.1108582890,1.1388325112,1.1806585505,1.1015482306,1.1375872925,0.8465673891,1.5364094881,1.4002110385,1.2664536395
2025-12-17,1.1064763106,1.1093230392,1.1051923772,1.1110812380,1.1394215784,1.1811098571,1.1017275348,1.1383549402,0.8530741630,1.5398930102,1.4030349369,1.2959496364
2025-12-18,1.1064770117,1.1095973559,1.1054053035,1.1111799775,1.1396835293,1.1805229815,1.1019852725,1.1387151427,0.8422649244,1.5422012723,1.3974699739,1.2781178908
2025-12-19,1.1065000773,1.1097113374,1.1056799900,1.1112203964,1.1394391566,1.1800786936,1.1020677353,1.1408088455,0.8447996662,1.5653527102,1.3823955562,1.3008685855
2025-12-22,1.1068615126,1.1097305935,1.1058421307,1.1113431756,1.1392929780,1.1805647312,1.1021763625,1.1429620144,0.8510042465,1.5789064400,1.4029164434,1.3407917422
2025-12-23,1.1069971494,1.1101222491,1.1060054634,1.1113597458,1.1390222830,1.1787196405,1.1023486994,1.1418904351,0.8538704264,1.5842569285,1.4043454993,1.3474498512
2025-12-24,1.1071922128,1.1102020495,1.1063295110,1.1116213779,1.1383948514,1.1795358923,1.1026769211,1.1425295761,0.8583602034,1.5817467095,1.4135205869,1.3271298647
2025-12-25,1.1073444161,1.1101270233,1.1063576690,1.1120426317,1.1386902906,1.1772000878,1.1027869124,1.1418418922,0.8441865329,1.5758594365,1.3949379410,1.2663600953
2025-12-26,1.1073518700,1.1103320235,1.1064420779,1.1120252082,1.1395773783,1.1772861182,1.1029668967,1.1443280111,0.8438036254,1.5744221795,1.4194740007,1.2913079420
2025-12-29,1.1076297297,1.1105203741,1.1066670217,1.1122274647,1.1392440853,1.1770456689,1.1030818590,1.1419343018,0.8255723226,1.5533354550,1.3907194162,1.2580380522
2025-12-30,1.1077668053,1.1107504549,1.1067366710,1.1120713157,1.1385151013,1.1763076787,1.1031064047,1.1421005158,0.8205024244,1.5365775258,1.3729166090,1.2720033042
2025-12-31,1.1080608408,1.1107224807,1.1068042654,1.1122829156,1.1393599552,1.1748678859,1.1033601685,1.1415677400,0.8172602466,1.5416055154,1.3765758368,1.2510154635
2026-01-01,1.1080148321,1.1108027469,1.1066742119,1.1128386142,1.1399051467,1.1757667464,1.1034041741,1.1405156443,0.8191147939,1.5427561387,1.3776888432,1.2713292162
2026-01-02,1.1081602228,1.1110478146,1.1068705237,1.1131008490,1.1395309584,1.1754164100,1.1035110051,1.1441770593,0.8308719223,1.5645194027,1.3911966917,1.2580988045
2026-01-05,1.1084148639,1.1110621771,1.1068845575,1.1132310782,1.1404799486,1.1764287544,1.1035395681,1.1441262711,0.8308631295,1.5621868888,1.3800879355,1.2322722908
2026-01-06,1.1085886030,1.1113661392,1.1070964637,1.1133543812,1.1412054662,1.1774571136,1.1035134669,1.1466159248,0.8410733712,1.5810482875,1.3992119719,1.2300080801
2026-01-07,1.1087618814,1.1115946413,1.1074456614,1.1135277135,1.1391568427,1.1758927144,1.1036678004,1.1481447531,0.8408462136,1.5765245864,1.3853591763,1.2265620084
2026-01-08,1.1091350972,1.1117495707,1.1074600119,1.1135237337,1.1386173884,1.1742445117,1.1037453938,1.1460002328,0.8307719081,1.5491284417,1.3620631750,1.1954630324
2026-01-09,1.1092372289,1.1116158046,1.1075804330,1.1136568972,1.1394059351,1.1745814336,1.1038718608,1.1448428997,0.8333094440,1.5483258326,1.3579291883,1.2155524792
2026-01-12,1.1093901545,1.1117852165,1.1077459354,1.1138554988,1.1396237125,1.1764702432,1.1040892825,1.1445219240,0.8262796494,1.5304147439,1.3548041114,1.2044413371
2026-01-13,1.1095107638,1.1120262339,1.1077609163,1.1140018250,1.1406077831,1.1780864902,1.1043424798,1.1484014909,0.8291495875,1.5195895747,1.3586711439,1.2008438118
2026-01-14,1.1094215340,1.1120836581,1.1079103990,1.1143252987,1.1414318391,1.1786921876,1.1045293679,1.1484276613,0.8226130520,1.4811401543,1.3598903624,1.1710504759
2026-01-15,1.1095790379,1.1122114729,1.1081581841,1.1148642738,1.1414962426,1.1775451782,1.1045413249,1.1434771191,0.8146891993,1.4427324279,1.3437129148,1.1528089698
2026-01-16,1.1096113206,1.1122984170,1.1084830317,1.1147372037,1.1419478254,1.1765495422,1.1046077920,1.1419995260,0.8083597455,1.4033196415,1.3394257791,1.1572078839
2026-01-19,1.1098577230,1.1124027530,1.1087592329,1.1151133724,1.1443931802,1.1766750809,1.1046130623,1.1438711281,0.8180841708,1.4142136933,1.3415594333,1.1651784082
2026-01-20,1.1101231001,1.1123939859,1.1089433144,1.1152123557,1.1439350245,1.1759125326,1.1047318495,1.1417039912,0.8137889002,1.3878538136,1.3303739878,1.1373891982
2026-01-21,1.1101581845,1.1125702611,1.1091832894,1.1152727312,1.1429635814,1.1769029722,1.1048327383,1.1436355035,0.8187720127,1.4062981808,1.3402509774,1.1358223838
2026-01-22,1.1105984796,1.1127190607,1.1094328938,1.1154214436,1.1431051682,1.1741115152,1.1049510367,1.1445680028,0.8091400197,1.4098188592,1.3234127417,1.1116360511
2026-01-23,1.1108403091,1.1126631760,1.1094923142,1.1154356832,1.1430371514,1.1730696329,1.1051391030,1.1452223109,0.8128952397,1.4298844390,1.3198038337,1.1253249988
2026-01-26,1.1110375490,1.1129550698,1.1097907299,1.1157419511,1.1427145243,1.1745773788,1.1051900765,1.1492777057,0.8191774303,1.4277779032,1.3384212116,1.1303205417
2026-01-27,1.1113093923,1.1131690002,1.1099786993,1.1159518280,1.1433367252,1.1744538115,1.1052530043,1.1466590029,0.8086261885,1.4374007382,1.3139100138,1.0969382237
2026-01-28,1.1112975102,1.1133568965,1.1099708149,1.1160350385,1.1436644584,1.1747742051,1.1054867765,1.1500970302,0.8145543382,1.4524598022,1.3185192360,1.1091017697
2026-01-29,1.1113687171,1.1135148225,1.1100898473,1.1161726678,1.1432127550,1.1749800615,1.1054364969,1.1508067568,0.8140181507,1.4552310858,1.3178602908,1.1020446171
2026-01-30,1.1116439149,1.1135100414,1.1101091753,1.1165384697,1.1436067162,1.1734969165,1.1055359787,1.1452269372,0.8171221922,1.4543155350,1.3219470526,1.1035241377
2026-02-02,1.1119955453,1.1139273498,1.1103921876,1.1166764572,1.1430516399,1.1732868448,1.1057809994,1.1470891003,0.8225562808,1.4751224346,1.3391530387,1.1052899691
2026-02-03,1.1121293998,1.1142444844,1.1106099175,1.1168681451,1.1439001096,1.1727306001,1.1061665476,1.1467469452,0.8143760540,1.4550137371,1.3156207838,1.0950755343
2026-02-04,1.1123524332,1.1143751222,1.1109816150,1.1171968411,1.1449790607,1.1732077914,1.1064110528,1.1485024032,0.8192880010,1.4746850336,1.3261851094,1.0881312182
2026-02-05,1.1122739703,1.1144419421,1.1112006369,1.1172249716,1.1451340032,1.1752304691,1.1066169315,1.1502955574,0.8133952408,1.4669993858,1.3091034241,1.0737172991
2026-02-06,1.1121976850,1.1147168496,1.1113362027,1.1171709578,1.1439325870,1.1751098462,1.1067178844,1.1532447634,0.8070322294,1.4847702456,1.3008121306,1.0839788067
2026-02-09,1.1121644753,1.1149547870,1.1116162508,1.1173723097,1.1439805137,1.1769168189,1.1068440547,1.1518697955,0.7957566641,1.4636035698,1.2881327761,1.0880248742
2026-02-10,1.1124322921,1.1151087664,1.1118353037,1.1176033939,1.1469792889,1.1773360039,1.1070196881,1.1517815375,0.7962767396,1.4589079771,1.2908679880,1.0997085667
2026-02-11,1.1123862805,1.1153582926,1.1120115615,1.1178217245,1.1462812600,1.1785887526,1.1070373005,1.1518375327,0.7848084916,1.4412877121,1.2702604303,1.0959427250
2026-02-12,1.1126549082,1.1154244288,1.1122953168,1.1179949151,1.1468537487,1.1798916280,1.1072594275,1.1496417958,0.7678364816,1.4247329499,1.2472747042,1.0831722475
2026-02-13,1.1127530188,1.1154928947,1.1122981479,1.1181009188,1.1458775264,1.1801840897,1.1074529556,1.1504791264,0.7644594561,1.4410362542,1.2538674743,1.0877872645
2026-02-16,1.1128807174,1.1154986309,1.1124739470,1.1184536056,1.1460701353,1.1813857169,1.1076281567,1.1504661008,0.7606577139,1.4500697957,1.2593469012,1.1007161476
2026-02-17,1.1132395761,1.1154903329,1.1126035119,1.1186232543,1.1471740535,1.1810530141,1.1078197490,1.1497487074,0.7559924773,1.4593139812,1.2531219498,1.1073426591
2026-02-18,1.1132419642,1.1160190634,1.1128447642,1.1187759130,1.1478192275,1.1812974461,1.1079273270,1.1488471026,0.7598222112,1.4521336051,1.2672943223,1.1294172362
2026-02-19,1.1134911033,1.1162160241,1.1128985240,1.1188944588,1.1472847079,1.1829413898,1.1081978537,1.1474764897,0.7631437028,1.4183410106,1.2746565455,1.1460022351
2026-02-20,1.1134157159,1.1166055304,1.1130135622,1.1189866567,1.1469790066,1.1846651316,1.1083037242,1.1481880585,0.7710216558,1.4162279607,1.2770934204,1.1534488853
